"ISR operational areas,ISR operational programs,world-wide ISR requirements,ISR operations,experience,ISR concepts,Group ISR,All-Source Analysis/Fusion Analysis,analytical production management,Force Component Commands,Theater Air Force,Air Force Component,related support resources,intelligence specialist,ISR plans,ISR Group,operational experience,previous military experience,creditable experience,knowledge,Combatant Commands,unit operational activities,volunteer work,VOLUNTEER WORK EXPERIENCE,Predator/Reaper Platforms,Global Hawk,successful job performance,intelligence disciplines/operations-HUMINT,collection management,associated processes,Acquisition Intelligence,appropriate graduate-level education,level graduate education,equivalent doctoral degree,National Service Programs,Air Force Reserve,SPECIALIZED EXPERIENCE,EDUCATION FOR EXPERIENCE,unpaid experience,operational plans","Social Science, Psychologist"
"intelligence information,national security,pertinent facts,GENERAL EXPERIENCE,technical work,dissemination,ability,collection,analysis,development,protection","Social Science, Psychologist"
"social work,social work practice,basic requirements,clinical social work,social work experience,Social Work Education,specialty area,advanced practice skills,Basic Requirements U.S.,ADVANCED PRACTICE LICENSE,specialty treatment programs,work practice skills,specialty treatment program,National Service programs,volunteer work,Qualification Standard Social,treatment services,Advanced knowledge,expert skill,complex multiple causation,case management interventions,special patient populations,traumatic brain injuries,post-traumatic stress disorder,spinal cord injuries,psychosocial treatment,psychosocial services,professional experience,Ability,psychosocial assessment,unpaid experience,volunteer experience,professional KSAs,treatment modalities,professional competency,professional organization,independent level,advanced level,clinical setting,VA Policy","Social Science, Psychologist"
"social work,advanced practice level,specialized experience,English Language Proficient,Supervisory Social Workers,Appendix G39 Social,advanced practice skills,day-to-day program operation,National Service programs,Human Resource Offices,clinical examination,volunteer work,CSWE website,United States,work assignments,Basic Requirements,candidacy status,unpaid experience,doctoral degree,volunteer experience,clinical supervision,accreditation standards,active license,professional competency,clinical services,administrative supervision,critical competencies,reporting requirements,valuable training,admission criteria,Peace Corps,VA Handbook,master,school,e.g.,generalist,AmeriCorps,Citizenship,Licensure","Social Science, Psychologist"
"social science,experience,social science resources,training analyzing problems,organizational staff procedures,various social science,social sciences,specialized experience,evaluative techniques,social science program,pertinent data,various correspondence,significant factors,substantive administrative support,Designs special courses,general Soldier resilience,high risk profile,various command groups,resource management program,long-term soldier readiness,ARNG level trends,work experience,GENERAL EXPERIENCE,appropriate experience,plans,position title,position Verbiage,USA JOBS,qualification requirements,vacancy announcement,support plans,lesson plans,related disciplines,factual nature,professional personnel,training modules,preventive education,following areas,visual aids,collection/collaboration point","Social Science, Psychologist"
"social work,advanced practice level,Supervisory Social Workers,social work licensure,Social Work Education,Supervisory Social Worker,social work service,social worker positions,clinical social work,Social Worker Qualification,supervised social workers,case management services,GS-11 grade level,English Language Proficiency,personnel management responsibilities,VA Handbook,advanced practice skills,direct clinical services,program coordination responsibilities,clinical supervision,administrative supervision,CSWE).,Basic Requirements,United States.,degree level,candidacy status,professional staff,professional KSAs,doctoral degree,professional competency,professional organization,professional experience,GS-185 series,non-professional staff,support staff,subordinate staff,degree training,Grade Requirements,GS-12 grade,care line","Social Science, Psychologist"
"specialty area,psychological clinical science,basic requirements,school psychology,respecialization program,psychologist,doctoral programs,professional psychology,VHA psychology internship,specialty areas,board certification,psychology internship training,applicant,psychologist provide care,doctoral degree,clinical psychology,VHA psychologist,internship requirement,specific specialty areas,Central Office Program,Clinical Science Accreditation,unrestricted board certification,specific job duties,American Board,one-year pre-doctoral internships,required board certification,school psychologist,temporary appointment,English Language Proficiency,graduate psychologist,physical requirements,doctoral program,CPA internship,approved internship,APA accreditation,graduate program,doctoral level","Social Science, Psychologist"
"bachelors degree,statistical software packages,quantitative analysis,strong writing,quantitative skills,TECHNICAL QUALIFICATIONS,Microsoft Excel,slide presentations,senior staff,policy questions,statistical analyses,masters degree,candidates,position,desire,spreadsheets,assignments,Congress,initiative,ability,issues,facility","Social Science, Psychologist"
"closely related discipline,superior technical skills,excellent judgment,interpersonal skills,TECHNICAL QUALIFICATIONS,research methods,advanced degree,communication skills,financial instruments,track record,economic research,research leader,Applicants,Candidates,minimum,understanding,Ph.D.,economics,finance,experience,institutions","Social Science, Psychologist"
"bachelors degree,significant quantitative coursework,Congressional budget process,outstanding quantitative skills,statistical software packages,tax policy questions,strong organizational skills,excellent communication,Microsoft Excel,suitable data,senior staff,interpersonal skills,masters degree,candidates,TECHNICAL QUALIFICATIONS","Social Science, Psychologist"
"CBO summer internships,graduate academic programs,solid writing skills,TECHNICAL QUALIFICATIONS,financial management,Ideal candidates,public policy,health policy,quantitative methods,undergraduate students,analytical skills,Familiarity,statistics,econometrics,ability,economics,mathematics,field","Social Science, Psychologist"
"high school diploma,Community Recreation program,National Agency check,National Service programs,volunteer work,specific position,experience,sufficient experience,MWR policies,key means,non-government positions,Specialized experience,unpaid experience,Government positions,Emergency First responder,time experience,complete address,Food Handlers,Successful completion,CPR certification,critical competencies,C.A.R.E. training,total number,Relocation Expenses,appointment eligibility,SPECIAL REQUIREMENTS,application process,valuable training,occupational questionnaire,resume,knowledge,skills,employment,duties,abilities,dates,Incumbent,omissions,education,writing","Social Science, Psychologist"
"social work,Arizona Army National,Army National Guard,Professional knowledge,Excepted technician position,professional social work,73B Max Military,O4 Compatible Military,Force Social Work,Federal/Excepted Civil Service,73B IMPORTANT NOTES,O1-O4 Specialized Experience,current member,Selected Reserve Incentive,professional community organization,social work practices,pre-employment medical screening,civilian courts,professional diagnostic skills,secondary prevention programs,state motor vehicle,health care professionals,social work methods,complex helping systems,health care providers,short-term problem resolution,outpatient clinical setting,Indefinite Appointment,APPOINTMENT FACTORS,MILITARY REQUIREMENTS,professional organizations,following MOS,experience requirement,effective programs,Military Justice,appropriate clearance,-No record,psychological health,community resources,Social Worker","Social Science, Psychologist"
"social work,independent practice level,ability,psychosocial treatment,health care,social workers,social worker,post-MSW degree experience,performance level,mental health diagnoses,crisis intervention techniques,social work graduate,basic requirements,work graduate students,social work experience,GS-185 social work,psychosocial treatment modalities,knowledge,social work supervisor,social worker positions,social work participates,GS-9 Social Worker,psychosocial functioning,Social Worker GS-11,specialized experience,non-VA experience,entry level grade,gs-11 level,new social workers,experience post-MSW degree,health care experience,social problems,Language Proficiency GRADE,treatment plan,required specialized experience,residential treatment center,GS-11 full performance,treatment goals,treatment procedures,human development","Social Science, Psychologist"
"social work,social work practice,social workers,Social Work Education,social work degree,independent social work,social work employment,social work experience,social work participates,GS-185 social work,social worker positions,SOCIAL WORKER QUALIFICATION,volunteer work,independent practice level,Current state requirements,independent level,VA Handbook,clinical setting,English Language Proficiency,National Service programs,residential treatment center,local Human Resources,CSWE).,degree level,CSWE website,VA Policy,unpaid experience,doctoral degree,U.S. citizenship,Basic Requirements,volunteer experience,candidacy status,post-MSW experience,SPECIALIZED EXPERIENCE,ENTRY LEVEL,GS-11 LEVEL,GS-9 level,post-MSW degree,accreditation standards,OHRM website","Social Science, Psychologist"
"social work,social workers,ability,psychosocial treatment,social work graduate,independent practice level,mental health diagnoses,crisis intervention techniques,social work degree,Social Work Education,work graduate students,basic requirements,GS-185 social work,social work experience,social work supervisor,psychosocial treatment modalities,social worker positions,psychosocial functioning,new social workers,knowledge,social problems,doctoral degree,treatment plan,post-MSW degree experience,entry level grade,Current state requirements,treatment goals,treatment procedures,interdisciplinary treatment team,human development,wide variety,effects/side effects,data management,family members,family counseling skills,traumatic illnesses/injuries,software applications,common medications,diversified backgrounds,differential influences","Social Science, Psychologist"
"social work,gs-11 level,Social Work Education,social work experience,social work participates,SOCIAL WORKER QUALIFICATION,Clinical Social Worker,doctoral degree,clinical setting,OPM Group Coverage,specialized experience,residential treatment center,ENGLISH LANGUAGE PROFICIENCY,required specialized experience,qualification standard,VA Handbook,VA Policy,CSWE).,U.S. citizenship,Social workers,BASIC REQUIREMENTS,candidacy status,degree level,Appendix F7,post-MSW degree,active driver,GRADE DETERMINATIONS,health care,medical center,medical profession,Scientific Positions,collaborative treatment,master,school,accordance,Licensure,LCSW,Non-citizens,Graduates,Council","Social Science, Psychologist"
"historical research methodology,Individual Occupational Requirements,additional education Evaluation,Graduate Education Graduate,professional historical research,National Service programs,volunteer work,vacancy announcement,appropriate experience,closing date,Basic Requirements,historical viewpoint,unpaid experience,related field,social sciences,online questionnaire,volunteer experience,critical competencies,Peace Corps,valuable training,history,semester,study,e.g.,AmeriCorps,philanthropic,degree,humanities,courses,determination,Tuesday,combination,thesis,subject,responses,techniques,preparation,position,following,documentation","Social Science, Psychologist"
"post-doctoral degree,post-doctoral degree experience,professional psychology,post-doctoral degree fellowships,professional psychology practice,current professional psychology,professional psychological theories,VHA Central Office,lower grade level,professional psychologist,professional psychology experience,professional psychology internship,post-doctoral psychology training,Creditable post-doctoral degree,VHA psychology internship,professional psychologist equivalent,creditable experience,Professional Standards Board,part-time experience,English language proficiency,training program,Office Program Director,unrestricted license,basic requirements,one-year pre-doctoral internships,following KSAs,internship requirement,physical standards,full-time workweek,following grade requirements,volunteer work,Demonstrated Knowledge,National Service programs,testing designated position,Abilities Knowledge,positive drug test,clinical research literature,Human Resources Office,new clinical procedures","Social Science, Psychologist"
"lower grade level,professional psychological theories,doctoral level,professional psychology,licensed psychologist,staff psychologists,basic requirements,professional psychology internship,professional psychology experience,VHA psychology internship,respecialization program meeting,professional psychologist equivalent,Psychological Clinical Science,doctoral degree,independent practice level,unlicensed psychologists practice,post-doctoral degree experience,GS-11 grade level,Central Office Program,GS-12 level,performance level,Psychologist Qualification Standards,one-year pre-doctoral internships,clinical research projects,unrestricted license,basic research tasks,research job duties,research participant relations,following KSAs,clinical research literature,Demonstrated Knowledge,National Service programs,specialty area,English Language Proficiency,level psychologists","Social Science, Psychologist"
"social work,social workers,social work graduate,Social Work Education,work graduate students,social work experience,GS-11 Social Worker,psychosocial treatment,post-MSW degree experience,degree level English,new social workers,basic requirements,independent practice level,interdisciplinary treatment team,volunteer work,National Service programs,VA Handbook,health care,ability,mental health diagnoses,local Human Resources,VHA field placements,crisis intervention techniques,review case conferences,psychosocial functioning,psychosocial assessments,psychosocial problems,psychosocial needs,social problems,knowledge,unpaid experience,volunteer experience,non-VA experience,treatment plan,Demonstrated Knowledge,treatment procedures,Language Proficiency,U.S. citizenship,treatment goals","Social Science, Psychologist"
"social work,social work graduate,social workers,work graduate students,Social Work Education,social work experience,GS-11 Social Worker,psychosocial treatment,post-MSW degree experience,degree level English,volunteer work,new social workers,basic requirements,independent practice level,interdisciplinary treatment team,National Service programs,health care,VA Handbook,ability,mental health diagnoses,local Human Resources,VHA field placements,crisis intervention techniques,review case conferences,psychosocial functioning,psychosocial assessments,psychosocial problems,social problems,psychosocial needs,unpaid experience,volunteer experience,non-VA experience,knowledge,VA Policy,treatment plan,Demonstrated Knowledge,treatment procedures,U.S. citizenship,treatment goals","Social Science, Psychologist"
"social work,social workers,social work graduate,Social Work Education,work graduate students,social work experience,GS-11 Social Worker,psychosocial treatment,post-MSW degree experience,degree level English,new social workers,basic requirements,independent practice level,interdisciplinary treatment team,volunteer work,National Service programs,VA Handbook,health care,ability,mental health diagnoses,local Human Resources,VHA field placements,crisis intervention techniques,review case conferences,psychosocial functioning,psychosocial assessments,psychosocial problems,psychosocial needs,social problems,knowledge,unpaid experience,volunteer experience,non-VA experience,treatment plan,Demonstrated Knowledge,treatment procedures,Language Proficiency,U.S. citizenship,treatment goals","Social Science, Psychologist"
"experience,GG-12 grade level,expeditionary mission profiles,Insider Threat Program,Additional qualification information,volunteer work,National Service programs,specific position,sufficient experience,equivalent experience,unpaid experience,Specialized experience,key means,time experience,littoral areas,following Office,pay band,following link,Federal service,analytical collecting,public sector,Personnel Management,Provide guidance,critical competencies,total number,required skills,Assessment Questions,valuable training,appointment eligibility,occupational questionnaire,application process,resume,knowledge,duties,abilities,InTP,Oversee,omissions,education,responsibilities","Social Science, Psychologist"
"selective placement factors,selective placement factor,basic requirements,ineligible rating,social worker,following basic requirements,Clinical Psychologist,American Psychological Association,positive education,social work,position,POSITIVE EDUCATION REQUIREMENTS,clinical social work,clinical social worker,Positive Education Requirement,college courses,unrestricted state license/certificate,positive education qualifications,professional Social Worker,current State license,resume,following specialized experience,progressively related experience,clinical internship,clinical psychology,Basic Life Support,group short-term therapy,health care consultation,primary care managers,behavioral health model,psychological disorders,specific position,sufficient experience,key means,itemized list,professional work,Application Manger,Course title,equivalent information","Social Science, Psychologist"
"specialized experience,closely related field,qualifying specialized experience,archeological site investigations,historical archeological field,SPECIALIZED EXPERIENCE GS-7,GPS mapping techniques,experienced crew member,progressively higher level,graduate education,experience equivalent,archeological investigations,closing date,OPM website,public sectors,experience requirement,education requirement,Equivalent combination,selective factors,occupational/assessment questionnaire,below.Qualification Standards,Federal service,GS-06 level,GIS maps,COMBINATION EDUCATION/EXPERIENCE,crew chief,position,anthropology,semester,archeology,overlays,announcement,qualifications,Monday,duties,http://www.opm.gov/qualifications/index.asp,knowledge,skills,Examples,reports","Social Science, Psychologist"
"specialty area,board certification,psychological clinical science,school psychology,specialty areas,VHA psychology internship,professional psychology internship,respecialization program,doctoral programs,basic requirements,doctoral degree,psychologist provide care,specific specialty areas,appointment Board Certification,GS-13 Staff Psychologist,Central Office Program,Clinical Science Accreditation,unrestricted board certification,required board certification,internship requirement,clinical psychology,applicant,American Board,specific job duties,temporary appointment,one-year pre-doctoral internships,U.S. Department,VHA National Center,diagnose mental disorders,patient care issues,English Language Proficiency,doctoral program,medical center staff,lower grade level,school psychologist,graduate psychologist,graduate program,professional Psychologist","Social Science, Psychologist"
"Equivalent Chemical Dependency,Equivalent Licensed Addiction,experience,Chemical Dependency Certification,Licensed Addiction Counselor,grade level,comprehensive in-patient services,lifelong recovery process,lower grade level,equivalent graduate degree,experience equivalent,equivalent information,specialized experience,National Service programs,Experience making decisions,AOD dependency,positive education requirements,graduate level education,level graduate education,disruptive behavior,complete confidentiality,his/her attention,GS-07 grade level,GS-05 grade level,SELECTIVE PLACEMENT FACTOR,pertinent information,Privacy Act,Superior academic achievement,social sciences,Excepted Service Examining,sufficient experience,unpaid experience,adolescent service population,time experience,Appropriate Experience,specific position,volunteer work,itemized list,Peace Corps,CCDCI certification","Social Science, Psychologist"
"Equivalent Chemical Dependency,Equivalent Licensed Addiction,experience,Chemical Dependency Certification,Licensed Addiction Counselor,comprehensive in-patient services,lifelong recovery process,equivalent graduate degree,experience equivalent,grade level,equivalent information,specialized experience,National Service programs,AOD dependency,Experience making decisions,positive education requirements,disruptive behavior,his/her attention,complete confidentiality,graduate level education,level graduate education,SELECTIVE PLACEMENT FACTOR,GS-05 grade level,GS-07 grade level,pertinent information,Privacy Act,Superior academic achievement,lower grade level,social sciences,adolescent service population,sufficient experience,unpaid experience,time experience,Appropriate Experience,position,volunteer work,itemized list,Peace Corps,CCDCI certification,college courses","Social Science, Psychologist"
"specialized experience,qualifying specialized experience,full-time specialized experience,archeological excavation projects,archeological field surveys,GS-04 grade level,Federal Government Service,prehistoric architectural assessments,cultural resource inventory,technical cultural resource,closing date,equivalent combination,selective factors,occupational/assessment questionnaire,4-year course,particular knowledge,laboratory analysis,documentation projects,American studies,position,education,qualifications,applicant,applicants,archeology,announcement,percentage,duties,Completion,Tuesday,artifacts,bachelor,GS-05,abilities,skills,work,Examples,preparation,reports,college","Social Science, Psychologist"
"proposal-driven grant program,grant award/declination management,advocate program policies,managerial experience,related discipline,Cognitive Science,successful research,research administration,scientific community,NSFs mission,Candidates,co-workers,Ph.D.,transparency,peers,qualification,accountability,position,addition,ability,spectrum,resources,goals,process","Social Science, Psychologist"
"specialty area,psychological clinical science,respecialization program,school psychology,specialty areas,Behavioral Health Clinic,VHA psychology internship,professional psychology internship,board certification,doctoral programs,applicant,doctoral degree,internship requirement,specific specialty areas,Central Office Program,Clinical Science Accreditation,clinical psychology,specific job duties,American Board,one-year pre-doctoral internships,National Service programs,local Human Resources,English Language Proficiency,doctoral program,CPA internship,volunteer work,approved internship,APA accreditation,graduate program,doctoral level,training program,Basi c Requirements,assignment,U.S. citizenship,school psychologist,clinical neuropsychology,VHA facilities,VHA Office","Social Science, Psychologist"
"Behavioral Health Clinic,social work,English Language Proficiency,advanced practice level,professional competency skills,advanced practice skills,Health Clinic Grade,National Service programs,local Human Resources,volunteer work,U.S. citizenship,VA Policy,Basic Requirements,unpaid experience,Pass pre-employment,clinical examination,volunteer experience,management skills,Appendix G38,critical competencies,VA Handbook,valuable training,Peace Corps,licensure,e.g.,generalist,accordance,AmeriCorps,graduation,possession,judgment,demonstrating,philanthropic,Non-citizens,supervision,Master,school,council,time","Social Science, Psychologist"
"experience,social work,National Service programs,Social Work Education.,behavioral health issues,personnel management functions,clinical social work,lower grade/level position,unpaid experience,experience requirements,relevant experience,volunteer experience,volunteer work,Specialized experience,required experience,Peace Corps,Additional information,distributing workload,qualification requirement,unrestricted license,traumatic experiences,application package,family therapy,healthcare providers,sexual trauma,conflict mediation,clinical care,United States,federal jobs,federal service,transcripts,e.g.,resume,AmeriCorps,degree,prioritization,LCSW-C,LICSW,incumbent,substitution","Social Science, Psychologist"
"social work,social workers,ability,psychosocial treatment,social work graduate,independent practice level,mental health diagnoses,crisis intervention techniques,social work degree,Social Work Education,work graduate students,basic requirements,GS-185 social work,social work experience,social work supervisor,psychosocial treatment modalities,social worker positions,psychosocial functioning,new social workers,knowledge,social problems,doctoral degree,treatment plan,post-MSW degree experience,entry level grade,Current state requirements,treatment goals,treatment procedures,interdisciplinary treatment team,human development,wide variety,effects/side effects,data management,family members,family counseling skills,traumatic illnesses/injuries,software applications,common medications,diversified backgrounds,differential influences","Social Science, Psychologist"
"pertinent facts,experience,technical work,specialized experience,national security,intelligence information,GS-12 level,specific programs,GENERAL EXPERIENCE,intelligence operations,Experience collecting,education,reports,dissemination,applicant,Applicants,collection,analysis,development,protection,ability,policy,changes","Social Science, Psychologist"
"staff psychologists,professional psychology,mental disorders,professional psychology practice,respecialization program,professional psychological treatments,diagnose mental disorders,psychological work experience,current professional psychology,professional psychology internship,adjunctive interventions,neuropsychological assessments,professional psychologist,doctoral degree,Psychological Clinical Science,medical disorders,VHA psychology internship,professional psychology experience,psychology training program,professional psychologist equivalent,Central Office Program,research,program area,clinical research projects,basic requirements,program evaluation activities,professional clinical services,clinical research literature,research job duties,specialty area,GS-11 grade level,internship requirement,research participant relations,basic research tasks,level diagnose,post-doctoral degree experience,lower grade level,following KSAs","Social Science, Psychologist"
"social work,social workers,independent practice level,social worker,GS-09 Social Workers,mental health diagnoses,Social Work Education,social work degree,psychosocial treatment,basic requirements,GS-185 Social Work,VHA social workers,Social Work supervisor,social work experience,social worker positions,entry level,GS-11 Social Worker,psychosocial treatment modalities,ability,psychosocial functioning,entry level grade,performance level,Current state requirements,doctoral degree,GS-09 entry level,post-MSW experience,GS-09 grade commersurate,human development,post-MSW degree experience,wide variety,English Language Proficiency,effects/side effects,treatment procedures,treatment plan,traumatic illnesses/injuries,knowledge,family counseling skills,common medications,U.S. Department,diversified backgrounds","Social Science, Psychologist"
